IdBundesland,Bundesland,AnzahlFall,AnzahlTodesfall,Meldedatum
8,Baden-Württemberg,1,0,2020-04-03
8,Baden-Württemberg,1,0,2020-04-04
8,Baden-Württemberg,1,0,2020-03-02
8,Baden-Württemberg,1,0,2020-03-09
8,Baden-Württemberg,2,0,2020-03-12
8,Baden-Württemberg,1,0,2020-03-13
8,Baden-Württemberg,12,0,2020-03-16
8,Baden-Württemberg,2,0,2020-03-17
8,Baden-Württemberg,4,0,2020-03-18
8,Baden-Württemberg,3,0,2020-03-19
8,Baden-Württemberg,5,0,2020-03-20
8,Baden-Württemberg,1,0,2020-03-22
8,Baden-Württemberg,8,0,2020-03-23
8,Baden-Württemberg,5,0,2020-03-24
8,Baden-Württemberg,1,0,2020-03-25
8,Baden-Württemberg,2,0,2020-03-26
8,Baden-Württemberg,4,0,2020-03-27
8,Baden-Württemberg,4,0,2020-03-28
8,Baden-Württemberg,3,0,2020-03-29
8,Baden-Württemberg,4,0,2020-03-30
8,Baden-Württemberg,1,0,2020-03-31
8,Baden-Württemberg,4,0,2020-04-01
8,Baden-Württemberg,3,0,2020-04-02
8,Baden-Württemberg,1,0,2020-04-03
8,Baden-Württemberg,1,0,2020-03-09
8,Baden-Württemberg,1,0,2020-03-10
8,Baden-Württemberg,1,0,2020-03-11
8,Baden-Württemberg,3,0,2020-03-12
8,Baden-Württemberg,4,0,2020-03-16
8,Baden-Württemberg,2,0,2020-03-17
8,Baden-Württemberg,4,0,2020-03-18
8,Baden-Württemberg,2,0,2020-03-19
8,Baden-Württemberg,3,0,2020-03-20
8,Baden-Württemberg,2,0,2020-03-23
8,Baden-Württemberg,3,0,2020-03-24
8,Baden-Württemberg,3,0,2020-03-25
8,Baden-Württemberg,3,0,2020-03-26
8,Baden-Württemberg,2,0,2020-03-27
8,Baden-Württemberg,3,0,2020-03-28
8,Baden-Württemberg,2,0,2020-03-29
8,Baden-Württemberg,4,0,2020-03-31
8,Baden-Württemberg,1,0,2020-04-01
8,Baden-Württemberg,5,0,2020-04-02
8,Baden-Württemberg,5,0,2020-04-03
8,Baden-Württemberg,1,0,2020-04-03
8,Baden-Württemberg,3,0,2020-04-04
8,Baden-Württemberg,1,0,2020-03-02
8,Baden-Württemberg,1,0,2020-03-06
8,Baden-Württemberg,1,0,2020-03-11
8,Baden-Württemberg,1,0,2020-03-12
8,Baden-Württemberg,1,0,2020-03-13
8,Baden-Württemberg,3,0,2020-03-16
8,Baden-Württemberg,3,0,2020-03-23
8,Baden-Württemberg,1,0,2020-03-26
8,Baden-Württemberg,1,0,2020-03-27
8,Baden-Württemberg,2,0,2020-03-28
8,Baden-Württemberg,-1,0,2020-03-30
8,Baden-Württemberg,1,0,2020-03-31
8,Baden-Württemberg,2,0,2020-04-01
8,Baden-Württemberg,2,0,2020-04-02
8,Baden-Württemberg,2,0,2020-04-03
8,Baden-Württemberg,1,0,2020-04-04
8,Baden-Württemberg,1,0,2020-03-09
8,Baden-Württemberg,1,0,2020-03-20
8,Baden-Württemberg,1,0,2020-03-22
8,Baden-Württemberg,1,0,2020-03-23
8,Baden-Württemberg,1,0,2020-03-27
8,Baden-Württemberg,2,0,2020-03-28
8,Baden-Württemberg,1,0,2020-03-30
8,Baden-Württemberg,1,1,2020-04-01
8,Baden-Württemberg,1,0,2020-04-01
8,Baden-Württemberg,1,0,2020-04-03
8,Baden-Württemberg,2,0,2020-04-04
8,Baden-Württemberg,1,0,2020-03-31
8,Baden-Württemberg,1,0,2020-04-01
8,Baden-Württemberg,2,2,2020-04-01
8,Baden-Württemberg,1,0,2020-04-02
8,Baden-Württemberg,1,0,2020-04-03
8,Baden-Württemberg,1,0,2020-03-20
8,Baden-Württemberg,1,0,2020-03-25
8,Baden-Württemberg,1,0,2020-03-28
8,Baden-Württemberg,1,0,2020-04-04
8,Baden-Württemberg,1,0,2020-03-11
8,Baden-Württemberg,1,0,2020-03-09
8,Baden-Württemberg,1,0,2020-03-10
8,Baden-Württemberg,1,0,2020-03-30
8,Baden-Württemberg,1,0,2020-04-01
8,Baden-Württemberg,1,0,2020-03-31
8,Baden-Württemberg,1,0,2020-04-02
8,Baden-Württemberg,1,0,2020-03-10
8,Baden-Württemberg,1,0,2020-03-12
8,Baden-Württemberg,3,0,2020-03-18
8,Baden-Württemberg,1,0,2020-03-20
8,Baden-Württemberg,2,0,2020-03-21
8,Baden-Württemberg,1,0,2020-03-23
8,Baden-Württemberg,2,0,2020-03-24
8,Baden-Württemberg,1,0,2020-03-25
8,Baden-Württemberg,2,0,2020-03-26
8,Baden-Württemberg,3,0,2020-03-27
8,Baden-Württemberg,1,0,2020-03-28
8,Baden-Württemberg,2,0,2020-03-31
8,Baden-Württemberg,1,0,2020-04-02
8,Baden-Württemberg,1,0,2020-04-03
8,Baden-Württemberg,1,0,2020-03-18
8,Baden-Württemberg,1,0,2020-03-21
8,Baden-Württemberg,2,0,2020-03-22
8,Baden-Württemberg,1,0,2020-03-24
8,Baden-Württemberg,1,0,2020-03-26
8,Baden-Württemberg,1,0,2020-03-28
8,Baden-Württemberg,1,0,2020-04-03
8,Baden-Württemberg,1,0,2020-04-04
8,Baden-Württemberg,3,0,2020-03-17
8,Baden-Württemberg,1,0,2020-03-18
8,Baden-Württemberg,1,0,2020-03-19
8,Baden-Württemberg,1,0,2020-03-20
8,Baden-Württemberg,1,0,2020-03-21
8,Baden-Württemberg,2,0,2020-03-24
8,Baden-Württemberg,1,0,2020-03-25
8,Baden-Württemberg,2,0,2020-03-26
8,Baden-Württemberg,3,0,2020-03-27
8,Baden-Württemberg,3,0,2020-03-28
8,Baden-Württemberg,1,0,2020-03-30
8,Baden-Württemberg,1,0,2020-03-31
8,Baden-Württemberg,2,0,2020-04-01
8,Baden-Württemberg,1,0,2020-04-02
8,Baden-Württemberg,1,0,2020-04-04
8,Baden-Württemberg,1,0,2020-03-11
8,Baden-Württemberg,1,0,2020-03-12
8,Baden-Württemberg,1,0,2020-03-14
8,Baden-Württemberg,2,0,2020-03-15
8,Baden-Württemberg,1,0,2020-03-16
8,Baden-Württemberg,1,0,2020-03-17
8,Baden-Württemberg,2,0,2020-03-18
8,Baden-Württemberg,3,0,2020-03-20
8,Baden-Württemberg,2,0,2020-03-21
8,Baden-Württemberg,1,0,2020-03-23
8,Baden-Württemberg,1,0,2020-03-24
8,Baden-Württemberg,4,0,2020-03-25
8,Baden-Württemberg,2,0,2020-03-26
8,Baden-Württemberg,2,0,2020-03-27
8,Baden-Württemberg,3,0,2020-03-29
8,Baden-Württemberg,2,0,2020-03-30
8,Baden-Württemberg,2,0,2020-03-31
8,Baden-Württemberg,5,0,2020-04-01
8,Baden-Württemberg,4,0,2020-04-02
8,Baden-Württemberg,1,0,2020-04-03
8,Baden-Württemberg,1,0,2020-04-04
8,Baden-Württemberg,1,0,2020-03-20
8,Baden-Württemberg,2,0,2020-03-22
8,Baden-Württemberg,1,0,2020-03-25
8,Baden-Württemberg,1,1,2020-03-26
8,Baden-Württemberg,1,0,2020-03-26
8,Baden-Württemberg,3,0,2020-03-27
8,Baden-Württemberg,2,2,2020-03-28
8,Baden-Württemberg,1,0,2020-03-30
8,Baden-Württemberg,1,0,2020-03-31
8,Baden-Württemberg,1,0,2020-04-01
8,Baden-Württemberg,1,1,2020-04-01
8,Baden-Württemberg,1,0,2020-04-02
8,Baden-Württemberg,2,0,2020-04-03
8,Baden-Württemberg,1,0,2020-03-07
8,Baden-Württemberg,1,0,2020-03-27
8,Baden-Württemberg,2,0,2020-03-28
8,Baden-Württemberg,3,0,2020-03-30
8,Baden-Württemberg,1,0,2020-03-31
8,Baden-Württemberg,1,0,2020-04-01
8,Baden-Württemberg,1,0,2020-04-02
8,Baden-Württemberg,3,0,2020-04-03
8,Baden-Württemberg,1,0,2020-03-25
8,Baden-Württemberg,1,0,2020-04-02
8,Baden-Württemberg,1,0,2020-04-04
8,Baden-Württemberg,1,1,2020-03-13
8,Baden-Württemberg,1,0,2020-04-01
8,Baden-Württemberg,1,1,2020-04-01
8,Baden-Württemberg,1,0,2020-04-03
8,Baden-Württemberg,1,0,2020-03-23
8,Baden-Württemberg,1,0,2020-03-16
8,Baden-Württemberg,1,0,2020-03-10
8,Baden-Württemberg,1,0,2020-03-11
8,Baden-Württemberg,1,0,2020-03-13
8,Baden-Württemberg,1,0,2020-03-20
8,Baden-Württemberg,1,0,2020-03-24
8,Baden-Württemberg,1,0,2020-03-31
8,Baden-Württemberg,2,0,2020-04-03
8,Baden-Württemberg,1,0,2020-03-09
8,Baden-Württemberg,1,0,2020-03-10
8,Baden-Württemberg,1,0,2020-03-11
8,Baden-Württemberg,1,0,2020-03-16
8,Baden-Württemberg,1,0,2020-03-27
8,Baden-Württemberg,1,0,2020-03-31
8,Baden-Württemberg,1,0,2020-04-01
8,Baden-Württemberg,5,0,2020-03-14
8,Baden-Württemberg,2,0,2020-03-15
8,Baden-Württemberg,1,0,2020-03-16
8,Baden-Württemberg,4,0,2020-03-17
8,Baden-Württemberg,5,0,2020-03-18
8,Baden-Württemberg,5,0,2020-03-19
8,Baden-Württemberg,6,0,2020-03-20
8,Baden-Württemberg,2,0,2020-03-21
8,Baden-Württemberg,3,0,2020-03-22
8,Baden-Württemberg,8,0,2020-03-23
8,Baden-Württemberg,4,0,2020-03-24
8,Baden-Württemberg,5,0,2020-03-25
8,Baden-Württemberg,8,0,2020-03-26
8,Baden-Württemberg,6,0,2020-03-27
8,Baden-Württemberg,5,0,2020-03-28
8,Baden-Württemberg,3,0,2020-03-29
8,Baden-Württemberg,9,0,2020-03-30
8,Baden-Württemberg,2,0,2020-03-31
8,Baden-Württemberg,1,0,2020-04-02
8,Baden-Württemberg,4,0,2020-04-03
8,Baden-Württemberg,1,0,2020-03-13
8,Baden-Württemberg,1,0,2020-03-14
8,Baden-Württemberg,2,0,2020-03-15
8,Baden-Württemberg,2,0,2020-03-17
8,Baden-Württemberg,4,0,2020-03-18
8,Baden-Württemberg,1,0,2020-03-19
8,Baden-Württemberg,4,0,2020-03-20
8,Baden-Württemberg,4,0,2020-03-21
8,Baden-Württemberg,5,0,2020-03-22
8,Baden-Württemberg,4,0,2020-03-23
8,Baden-Württemberg,9,0,2020-03-24
8,Baden-Württemberg,7,0,2020-03-25
8,Baden-Württemberg,5,0,2020-03-26
8,Baden-Württemberg,8,0,2020-03-27
8,Baden-Württemberg,4,0,2020-03-28
8,Baden-Württemberg,9,0,2020-03-29
8,Baden-Württemberg,8,0,2020-03-30
8,Baden-Württemberg,2,0,2020-03-31
8,Baden-Württemberg,2,0,2020-04-01
8,Baden-Württemberg,17,0,2020-04-02
8,Baden-Württemberg,3,0,2020-04-03
8,Baden-Württemberg,1,0,2020-02-28
8,Baden-Württemberg,1,0,2020-03-05
8,Baden-Württemberg,1,0,2020-03-06
8,Baden-Württemberg,1,0,2020-03-09
8,Baden-Württemberg,1,0,2020-03-10
8,Baden-Württemberg,2,0,2020-03-11
8,Baden-Württemberg,1,0,2020-03-12
8,Baden-Württemberg,8,0,2020-03-13
8,Baden-Württemberg,2,0,2020-03-14
8,Baden-Württemberg,4,0,2020-03-15
8,Baden-Württemberg,2,0,2020-03-16
8,Baden-Württemberg,2,0,2020-03-17
8,Baden-Württemberg,17,0,2020-03-18
8,Baden-Württemberg,13,0,2020-03-19
8,Baden-Württemberg,16,0,2020-03-20
8,Baden-Württemberg,9,0,2020-03-21
8,Baden-Württemberg,6,0,2020-03-22
8,Baden-Württemberg,7,0,2020-03-23
8,Baden-Württemberg,4,0,2020-03-24
8,Baden-Württemberg,8,0,2020-03-25
8,Baden-Württemberg,7,0,2020-03-26
8,Baden-Württemberg,1,1,2020-03-26
8,Baden-Württemberg,7,0,2020-03-27
8,Baden-Württemberg,6,0,2020-03-28
8,Baden-Württemberg,9,0,2020-03-29
8,Baden-Württemberg,17,0,2020-03-30
8,Baden-Württemberg,1,1,2020-03-30
8,Baden-Württemberg,6,0,2020-03-31
8,Baden-Württemberg,7,0,2020-04-01
8,Baden-Württemberg,5,0,2020-04-02
8,Baden-Württemberg,4,0,2020-04-03
8,Baden-Württemberg,1,0,2020-03-05
8,Baden-Württemberg,1,0,2020-03-08
8,Baden-Württemberg,1,0,2020-03-09
8,Baden-Württemberg,1,0,2020-03-10
8,Baden-Württemberg,2,0,2020-03-11
8,Baden-Württemberg,1,0,2020-03-12
8,Baden-Württemberg,1,0,2020-03-13
8,Baden-Württemberg,3,0,2020-03-14
8,Baden-Württemberg,5,0,2020-03-15
8,Baden-Württemberg,6,0,2020-03-16
8,Baden-Württemberg,10,0,2020-03-18
8,Baden-Württemberg,3,0,2020-03-19
8,Baden-Württemberg,7,0,2020-03-20
8,Baden-Württemberg,10,0,2020-03-21
8,Baden-Württemberg,6,0,2020-03-22
8,Baden-Württemberg,6,0,2020-03-23
8,Baden-Württemberg,7,0,2020-03-24
8,Baden-Württemberg,9,0,2020-03-25
8,Baden-Württemberg,10,0,2020-03-26
8,Baden-Württemberg,5,0,2020-03-27
8,Baden-Württemberg,7,0,2020-03-28
8,Baden-Württemberg,10,0,2020-03-29
8,Baden-Württemberg,8,0,2020-03-30
8,Baden-Württemberg,8,0,2020-03-31
8,Baden-Württemberg,4,0,2020-04-01
8,Baden-Württemberg,13,0,2020-04-02
8,Baden-Württemberg,3,0,2020-04-03
8,Baden-Württemberg,3,0,2020-03-11
8,Baden-Württemberg,1,0,2020-03-13
8,Baden-Württemberg,1,0,2020-03-14
8,Baden-Württemberg,1,0,2020-03-15
8,Baden-Württemberg,4,0,2020-03-16
8,Baden-Württemberg,3,0,2020-03-18
8,Baden-Württemberg,3,0,2020-03-19
8,Baden-Württemberg,8,0,2020-03-20
8,Baden-Württemberg,4,0,2020-03-21
8,Baden-Württemberg,2,0,2020-03-23
8,Baden-Württemberg,1,1,2020-03-23
8,Baden-Württemberg,1,0,2020-03-24
8,Baden-Württemberg,1,1,2020-03-25
8,Baden-Württemberg,5,0,2020-03-25
8,Baden-Württemberg,1,0,2020-03-26
8,Baden-Württemberg,1,1,2020-03-26
8,Baden-Württemberg,8,0,2020-03-27
8,Baden-Württemberg,3,0,2020-03-28
8,Baden-Württemberg,7,0,2020-03-29
8,Baden-Württemberg,1,0,2020-03-30
8,Baden-Württemberg,6,0,2020-03-31
8,Baden-Württemberg,1,1,2020-03-31
8,Baden-Württemberg,1,0,2020-04-01
8,Baden-Württemberg,4,0,2020-04-02
8,Baden-Württemberg,1,0,2020-04-03
8,Baden-Württemberg,1,0,2020-03-25
8,Baden-Württemberg,2,0,2020-03-11
8,Baden-Württemberg,3,0,2020-03-16
8,Baden-Württemberg,4,0,2020-03-18
8,Baden-Württemberg,3,0,2020-03-20
8,Baden-Württemberg,3,0,2020-03-21
8,Baden-Württemberg,6,0,2020-03-22
8,Baden-Württemberg,3,0,2020-03-23
8,Baden-Württemberg,4,0,2020-03-24
8,Baden-Württemberg,8,0,2020-03-25
8,Baden-Württemberg,4,0,2020-03-26
8,Baden-Württemberg,6,0,2020-03-27
8,Baden-Württemberg,6,0,2020-03-28
8,Baden-Württemberg,3,0,2020-03-29
8,Baden-Württemberg,3,0,2020-03-30
8,Baden-Württemberg,5,0,2020-03-31
8,Baden-Württemberg,5,0,2020-04-01
8,Baden-Württemberg,4,0,2020-04-02
8,Baden-Württemberg,2,0,2020-04-03
8,Baden-Württemberg,1,0,2020-03-20
8,Baden-Württemberg,1,0,2020-03-22
8,Baden-Württemberg,1,1,2020-03-22
8,Baden-Württemberg,1,0,2020-03-23
8,Baden-Württemberg,1,0,2020-03-25
8,Baden-Württemberg,1,0,2020-03-27
8,Baden-Württemberg,2,2,2020-03-28
8,Baden-Württemberg,1,0,2020-03-29
8,Baden-Württemberg,1,0,2020-03-30
8,Baden-Württemberg,4,0,2020-03-31
8,Baden-Württemberg,1,0,2020-04-02
8,Baden-Württemberg,1,0,2020-03-24
8,Baden-Württemberg,2,0,2020-03-26
8,Baden-Württemberg,1,0,2020-03-27
8,Baden-Württemberg,2,0,2020-03-28
8,Baden-Württemberg,2,0,2020-03-31
8,Baden-Württemberg,1,1,2020-04-02
8,Baden-Württemberg,1,0,2020-04-03
8,Baden-Württemberg,1,0,2020-03-18
8,Baden-Württemberg,1,0,2020-03-20
8,Baden-Württemberg,1,0,2020-03-21
8,Baden-Württemberg,1,0,2020-03-28
8,Baden-Württemberg,1,0,2020-03-25
8,Baden-Württemberg,1,0,2020-03-27
8,Baden-Württemberg,2,0,2020-03-28
8,Baden-Württemberg,1,0,2020-04-04
8,Baden-Württemberg,1,0,2020-03-30
8,Baden-Württemberg,1,0,2020-04-04
8,Baden-Württemberg,1,0,2020-03-10
8,Baden-Württemberg,1,0,2020-03-23
8,Baden-Württemberg,1,0,2020-03-28
8,Baden-Württemberg,1,0,2020-04-03
8,Baden-Württemberg,1,0,2020-03-10
8,Baden-Württemberg,1,0,2020-03-16
8,Baden-Württemberg,1,0,2020-03-21
8,Baden-Württemberg,2,0,2020-03-29
8,Baden-Württemberg,3,0,2020-03-30
8,Baden-Württemberg,1,0,2020-04-05
8,Baden-Württemberg,1,0,2020-03-16
8,Baden-Württemberg,1,0,2020-03-18
8,Baden-Württemberg,2,0,2020-03-19
8,Baden-Württemberg,2,0,2020-03-21
8,Baden-Württemberg,1,0,2020-03-23
8,Baden-Württemberg,1,0,2020-03-27
8,Baden-Württemberg,1,0,2020-03-28
8,Baden-Württemberg,2,0,2020-03-29
8,Baden-Württemberg,1,0,2020-03-30
8,Baden-Württemberg,1,0,2020-04-01
8,Baden-Württemberg,1,0,2020-04-03
8,Baden-Württemberg,1,0,2020-04-04
8,Baden-Württemberg,1,0,2020-03-12
8,Baden-Württemberg,1,0,2020-03-19
8,Baden-Württemberg,2,0,2020-03-27
8,Baden-Württemberg,1,0,2020-03-28
8,Baden-Württemberg,1,0,2020-03-29
8,Baden-Württemberg,3,0,2020-03-30
8,Baden-Württemberg,3,0,2020-03-31
8,Baden-Württemberg,1,0,2020-04-01
8,Baden-Württemberg,2,0,2020-04-02
8,Baden-Württemberg,1,0,2020-04-04
8,Baden-Württemberg,1,0,2020-04-05
8,Baden-Württemberg,1,0,2020-03-10
8,Baden-Württemberg,1,0,2020-03-20
8,Baden-Württemberg,1,0,2020-03-23
8,Baden-Württemberg,1,0,2020-03-25
8,Baden-Württemberg,1,1,2020-03-28
8,Baden-Württemberg,1,0,2020-03-31
8,Baden-Württemberg,1,0,2020-04-01
8,Baden-Württemberg,3,0,2020-04-04
8,Baden-Württemberg,2,0,2020-03-19
8,Baden-Württemberg,1,0,2020-03-28
8,Baden-Württemberg,1,0,2020-03-31
8,Baden-Württemberg,1,0,2020-04-01
8,Baden-Württemberg,1,0,2020-04-02
8,Baden-Württemberg,1,0,2020-04-03
8,Baden-Württemberg,1,0,2020-03-21
8,Baden-Württemberg,1,1,2020-04-02
8,Baden-Württemberg,1,0,2020-04-03
8,Baden-Württemberg,1,0,2020-04-04
8,Baden-Württemberg,1,0,2020-04-04
8,Baden-Württemberg,1,0,2020-03-14
8,Baden-Württemberg,1,0,2020-03-22
8,Baden-Württemberg,1,0,2020-03-19
8,Baden-Württemberg,1,0,2020-03-23
8,Baden-Württemberg,1,0,2020-03-25
8,Baden-Württemberg,1,0,2020-03-29
8,Baden-Württemberg,1,0,2020-03-29
8,Baden-Württemberg,1,0,2020-03-31
8,Baden-Württemberg,1,0,2020-04-03
8,Baden-Württemberg,1,0,2020-03-23
8,Baden-Württemberg,1,0,2020-03-30
8,Baden-Württemberg,1,0,2020-03-05
8,Baden-Württemberg,2,0,2020-03-14
8,Baden-Württemberg,1,0,2020-03-16
8,Baden-Württemberg,1,0,2020-03-17
8,Baden-Württemberg,5,0,2020-03-18
8,Baden-Württemberg,1,0,2020-03-19
8,Baden-Württemberg,1,0,2020-03-20
8,Baden-Württemberg,4,0,2020-03-21
8,Baden-Württemberg,4,0,2020-03-22
8,Baden-Württemberg,1,0,2020-03-23
8,Baden-Württemberg,1,0,2020-03-24
8,Baden-Württemberg,1,0,2020-03-25
8,Baden-Württemberg,2,0,2020-03-26
8,Baden-Württemberg,1,0,2020-03-27
8,Baden-Württemberg,2,0,2020-03-28
8,Baden-Württemberg,2,0,2020-03-29
8,Baden-Württemberg,1,0,2020-03-30
8,Baden-Württemberg,2,0,2020-03-31
8,Baden-Württemberg,2,0,2020-04-02
8,Baden-Württemberg,9,0,2020-04-03
8,Baden-Württemberg,2,0,2020-04-04
8,Baden-Württemberg,2,0,2020-03-14
8,Baden-Württemberg,1,0,2020-03-16
8,Baden-Württemberg,2,0,2020-03-17
8,Baden-Württemberg,3,0,2020-03-18
8,Baden-Württemberg,3,0,2020-03-20
8,Baden-Württemberg,6,0,2020-03-21
8,Baden-Württemberg,3,0,2020-03-22
8,Baden-Württemberg,1,0,2020-03-23
8,Baden-Württemberg,5,0,2020-03-24
8,Baden-Württemberg,3,0,2020-03-25
8,Baden-Württemberg,2,0,2020-03-26
8,Baden-Württemberg,10,0,2020-03-27
8,Baden-Württemberg,3,0,2020-03-28
8,Baden-Württemberg,4,0,2020-03-29
8,Baden-Württemberg,3,0,2020-03-30
8,Baden-Württemberg,3,0,2020-03-31
8,Baden-Württemberg,1,0,2020-04-01
8,Baden-Württemberg,3,0,2020-04-02
8,Baden-Württemberg,5,0,2020-04-03
8,Baden-Württemberg,2,0,2020-04-04
8,Baden-Württemberg,2,0,2020-03-10
8,Baden-Württemberg,1,0,2020-03-11
8,Baden-Württemberg,1,0,2020-03-12
8,Baden-Württemberg,4,0,2020-03-13
8,Baden-Württemberg,2,0,2020-03-14
8,Baden-Württemberg,3,0,2020-03-15
8,Baden-Württemberg,1,0,2020-03-16
8,Baden-Württemberg,4,0,2020-03-17
8,Baden-Württemberg,4,0,2020-03-18
8,Baden-Württemberg,4,0,2020-03-19
8,Baden-Württemberg,6,0,2020-03-20
8,Baden-Württemberg,5,0,2020-03-21
8,Baden-Württemberg,1,0,2020-03-22
8,Baden-Württemberg,7,0,2020-03-24
8,Baden-Württemberg,8,0,2020-03-25
8,Baden-Württemberg,2,0,2020-03-26
8,Baden-Württemberg,3,0,2020-03-27
8,Baden-Württemberg,4,0,2020-03-28
8,Baden-Württemberg,3,0,2020-03-29
8,Baden-Württemberg,1,0,2020-03-30
8,Baden-Württemberg,5,0,2020-03-31
8,Baden-Württemberg,3,0,2020-04-01
8,Baden-Württemberg,1,0,2020-04-02
8,Baden-Württemberg,3,0,2020-04-03
8,Baden-Württemberg,1,0,2020-04-03
8,Baden-Württemberg,1,0,2020-04-04
8,Baden-Württemberg,1,0,2020-03-19
8,Baden-Württemberg,1,0,2020-03-26
8,Baden-Württemberg,1,0,2020-03-09
8,Baden-Württemberg,2,0,2020-03-10
8,Baden-Württemberg,2,0,2020-03-12
8,Baden-Württemberg,3,0,2020-03-13
8,Baden-Württemberg,1,0,2020-03-14
8,Baden-Württemberg,4,0,2020-03-15
8,Baden-Württemberg,1,0,2020-03-16
8,Baden-Württemberg,2,0,2020-03-17
8,Baden-Württemberg,2,0,2020-03-18
8,Baden-Württemberg,3,0,2020-03-19
8,Baden-Württemberg,5,0,2020-03-20
8,Baden-Württemberg,4,0,2020-03-21
8,Baden-Württemberg,4,0,2020-03-22
8,Baden-Württemberg,1,1,2020-03-22
8,Baden-Württemberg,1,0,2020-03-23
8,Baden-Württemberg,5,0,2020-03-24
8,Baden-Württemberg,8,0,2020-03-25
8,Baden-Württemberg,4,0,2020-03-26
8,Baden-Württemberg,8,0,2020-03-27
8,Baden-Württemberg,5,0,2020-03-28
8,Baden-Württemberg,4,0,2020-03-29
8,Baden-Württemberg,3,0,2020-03-30
8,Baden-Württemberg,8,0,2020-03-31
8,Baden-Württemberg,4,0,2020-04-01
8,Baden-Württemberg,6,0,2020-04-02
8,Baden-Württemberg,9,0,2020-04-03
8,Baden-Württemberg,1,0,2020-04-04
8,Baden-Württemberg,1,1,2020-03-11
8,Baden-Württemberg,3,0,2020-03-13
8,Baden-Württemberg,1,1,2020-03-13
8,Baden-Württemberg,1,0,2020-03-15
8,Baden-Württemberg,2,0,2020-03-17
8,Baden-Württemberg,1,0,2020-03-18
8,Baden-Württemberg,3,0,2020-03-19
8,Baden-Württemberg,2,0,2020-03-20
8,Baden-Württemberg,2,0,2020-03-22
8,Baden-Württemberg,2,0,2020-03-23
8,Baden-Württemberg,1,1,2020-03-23
8,Baden-Württemberg,2,0,2020-03-24
8,Baden-Württemberg,1,1,2020-03-25
8,Baden-Württemberg,1,0,2020-03-25
8,Baden-Württemberg,2,0,2020-03-26
8,Baden-Württemberg,3,0,2020-03-27
8,Baden-Württemberg,3,0,2020-03-28
8,Baden-Württemberg,1,0,2020-03-29
8,Baden-Württemberg,1,0,2020-03-30
8,Baden-Württemberg,3,0,2020-03-31
8,Baden-Württemberg,3,0,2020-04-02
8,Baden-Württemberg,1,1,2020-04-02
8,Baden-Württemberg,1,0,2020-04-02
8,Baden-Württemberg,2,0,2020-04-04
8,Baden-Württemberg,1,0,2020-03-11
8,Baden-Württemberg,1,0,2020-03-13
8,Baden-Württemberg,1,0,2020-03-15
8,Baden-Württemberg,1,0,2020-03-16
8,Baden-Württemberg,2,0,2020-03-17
8,Baden-Württemberg,1,0,2020-03-19
8,Baden-Württemberg,3,0,2020-03-20
8,Baden-Württemberg,2,0,2020-03-22
8,Baden-Württemberg,1,0,2020-03-23
8,Baden-Württemberg,3,0,2020-03-24
8,Baden-Württemberg,3,0,2020-03-25
8,Baden-Württemberg,1,1,2020-03-26
8,Baden-Württemberg,3,0,2020-03-26
8,Baden-Württemberg,4,0,2020-03-27
8,Baden-Württemberg,1,0,2020-03-29
8,Baden-Württemberg,3,0,2020-03-30
8,Baden-Württemberg,1,0,2020-03-31
8,Baden-Württemberg,2,0,2020-04-01
8,Baden-Württemberg,1,0,2020-04-02
8,Baden-Württemberg,1,0,2020-04-03
8,Baden-Württemberg,1,0,2020-04-04
8,Baden-Württemberg,1,0,2020-03-24
8,Baden-Württemberg,3,0,2020-03-26
8,Baden-Württemberg,1,0,2020-03-27
8,Baden-Württemberg,1,0,2020-03-28
8,Baden-Württemberg,2,0,2020-03-31
8,Baden-Württemberg,3,0,2020-04-02
8,Baden-Württemberg,1,0,2020-03-18
8,Baden-Württemberg,1,0,2020-03-19
8,Baden-Württemberg,1,0,2020-03-20
8,Baden-Württemberg,1,0,2020-03-27
8,Baden-Württemberg,1,0,2020-03-28
8,Baden-Württemberg,1,0,2020-03-31
8,Baden-Württemberg,1,0,2020-04-01
8,Baden-Württemberg,5,0,2020-04-02
8,Baden-Württemberg,2,0,2020-04-03
8,Baden-Württemberg,1,0,2020-04-04
8,Baden-Württemberg,1,0,2020-03-10
8,Baden-Württemberg,1,0,2020-03-11
8,Baden-Württemberg,1,0,2020-03-30
8,Baden-Württemberg,1,0,2020-03-29
8,Baden-Württemberg,4,0,2020-03-19
8,Baden-Württemberg,1,0,2020-03-20
8,Baden-Württemberg,1,0,2020-03-23
8,Baden-Württemberg,3,0,2020-03-25
8,Baden-Württemberg,2,0,2020-03-27
8,Baden-Württemberg,2,0,2020-03-28
8,Baden-Württemberg,2,0,2020-04-01
8,Baden-Württemberg,1,0,2020-04-02
8,Baden-Württemberg,1,0,2020-04-03
8,Baden-Württemberg,3,0,2020-04-04
8,Baden-Württemberg,1,0,2020-04-05
8,Baden-Württemberg,1,0,2020-03-18
8,Baden-Württemberg,1,0,2020-03-19
8,Baden-Württemberg,1,0,2020-03-24
8,Baden-Württemberg,1,0,2020-03-25
9,Bayern,1,0,2020-03-23
9,Bayern,6,0,2020-03-24
9,Bayern,2,0,2020-03-25
9,Bayern,9,0,2020-03-27
9,Bayern,4,0,2020-03-28
9,Bayern,6,0,2020-03-29
9,Bayern,13,0,2020-03-30
